Onderwyzende	VRB(finiteness=prespart)	onderwijzen	
is	VRB(finiteness=fin,tense=pres)	zijn	
een	PD(type=indef,subtype=art,position=prenom)	een	
heerlyk	AA(degree=pos,position=prenom)	heerlijk	
eeten	NOU-C(number=sg)	eten	
.	PC	.	

Neemt	VRB(finiteness=fin,tense=pres)	nemen	
Procelein	NOU-C(number=sg,WF=mis)	porselein	
die	PD(type=d-p,position=free)	die	
droog	AA(degree=pos,position=free)	droog	
en	CONJ(type=coor)	en	
versch	AA(degree=pos,position=free)	vers	
is	VRB(finiteness=fin,tense=pres)	zijn	
,	PC	,	
verleest	VRB(finiteness=fin,tense=pres)	verlezen	
ze	PD(type=pers,position=free)	zij	
ter	ADV(type=reg)	terdege	mw_49
degen	ADV(type=reg)	terdege	mw_49
,	PC	,	
en	CONJ(type=coor)	en	
doet	VRB(finiteness=fin,tense=pres)	doen	
'	PC	'	
er	ADV(type=pron)	eruit	mw_131
de	PD(type=d-p,subtype=art,position=prenom)	de	
dikke	AA(degree=pos,position=prenom)	dik	
steelen	NOU-C(number=pl)	steel	
uit	ADV(type=pron)	eruit	mw_131
,	PC	,	
en	CONJ(type=coor)	en	
dan	ADV(type=reg)	dan	
moet	VRB(finiteness=fin,tense=pres)	moeten	
men	PD(type=pers,position=free)	men	
die	PD(type=d-p,position=free)	die	
in	ADP(type=pre)	in	
pompwater	NOU-C(number=sg)	pompwater	
zonder	ADP(type=pre)	zonder	
zout	NOU-C(number=sg)	zout	
opkooken	VRB(finiteness=inf)	opkoken	
,	PC	,	
niet	ADV(type=reg)	niet	
langer	AA(degree=comp,position=free)	lang	
als	CONJ(type=sub)	als	
men	PD(type=pers,position=free)	men	
een	PD(type=indef,subtype=art,position=prenom)	een	
zoode	NOU-C(number=sg)	zooi	
vis	NOU-C(number=sg)	vis	
gewoon	AA(degree=pos,position=free)	gewoon	
is	VRB(finiteness=fin,tense=pres)	zijn	
te	ADP(type=pre)	te	
doen	VRB(finiteness=inf)	doen	
,	PC	,	
en	CONJ(type=coor)	en	
dan	ADV(type=reg)	dan	
op	ADP(type=pre)	op	
een	PD(type=indef,subtype=art,position=prenom)	een	
vergiettest	NOU-C(number=sg)	vergiettest	
koud	AA(degree=pos,position=free)	koud	
laaten	VRB(finiteness=inf)	laten	
worden	VRB(finiteness=inf)	worden	
:	PC	:	
Legt	VRB(finiteness=fin,tense=pres)	leggen	
ze	PD(type=pers,position=free)	zij	
dan	ADV(type=reg)	dan	
in	ADP(type=pre)	in	
eeen	PD(type=indef,subtype=art,position=prenom,WF=mis)	een	
keulse	AA(degree=pos,position=prenom)	Keuls	
aarde	AA(degree=pos,position=prenom)	aarden	
pot	NOU-C(number=sg)	pot	
die	PD(type=d-p,position=free)	die	
heel	AA(degree=pos,position=free)	heel	
droog	AA(degree=pos,position=free)	droog	
is	VRB(finiteness=fin,tense=pres)	zijn	
,	PC	,	
en	CONJ(type=coor)	en	
strooid	VRB(finiteness=fin,tense=pres)	strooien	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
zout	NOU-C(number=sg)	zout	
op	ADP(type=pre)	op	
de	PD(type=d-p,subtype=art,position=prenom)	de	
bodem	NOU-C(number=sg)	bodem	
,	PC	,	
en	CONJ(type=coor)	en	
perst	VRB(finiteness=fin,tense=pres)	uitpersen	mw_304
de	PD(type=d-p,subtype=art,position=prenom)	de	
Porcelein	NOU-C(number=sg)	porselein	
in	ADP(type=pre)	in	
een	PD(type=indef,subtype=art,position=prenom)	een	
doek	NOU-C(number=sg)	doek	
styf	AA(degree=pos,position=free)	stijf	
uit	VRB(finiteness=fin,tense=pres)	uitpersen	mw_304
,	PC	,	
dat	CONJ(type=sub)	dat	
'	PC	'	
er	ADV(type=pron)	erin	mw_143
geen	PD(type=indef,subtype=oth,position=prenom)	geen	
vogt	NOU-C(number=sg)	vocht	
meer	ADV(type=reg)	meer	
in	ADV(type=pron)	erin	mw_143
is	VRB(finiteness=fin,tense=pres)	zijn	
,	PC	,	
en	CONJ(type=coor)	en	
pakt	VRB(finiteness=fin,tense=pres)	opeenpakken	mw_259
ze	PD(type=pers,position=free)	zij	
dan	ADV(type=reg)	dan	
styf	AA(degree=pos,position=free)	stijf	
op	VRB(finiteness=fin,tense=pres)	opeenpakken	mw_259
een	VRB(finiteness=fin,tense=pres)	opeenpakken	mw_259
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
pot	NOU-C(number=sg)	pot	
,	PC	,	
en	CONJ(type=coor)	en	
strooid	VRB(finiteness=fin,tense=pres)	strooien	
'	PC	'	
er	ADV(type=reg)	er	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
zout	NOU-C(number=sg)	zout	
,	PC	,	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
heele	AA(degree=pos,position=prenom)	heel	
peper	NOU-C(number=sg)	peper	
en	CONJ(type=coor)	en	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
foelie	NOU-C(number=sg)	foelie	
tusschen	ADP(type=pre)	tussen	
beiden	PD(type=indef,position=free)	beide	
;	PC	;	
en	CONJ(type=coor)	en	
doet	VRB(finiteness=fin,tense=pres)	doen	
maar	ADV(type=reg)	maar	
zo	PD(type=indef,position=free)	zoveel	mw_375
veel	PD(type=indef,position=free)	zoveel	mw_375
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
pot	NOU-C(number=sg)	pot	
als	CONJ(type=sub)	als	
gy	PD(type=pers,position=free)	gij	
ieder	PD(type=indef,subtype=oth,position=prenom)	ieder	
maal	NOU-C(number=sg)	maal	
wilt	VRB(finiteness=fin,tense=pres)	willen	
gebruiken	VRB(finiteness=inf)	gebruiken	
;	PC	;	
en	CONJ(type=coor)	en	
legt	VRB(finiteness=fin,tense=pres)	leggen	
'	PC	'	
er	ADV(type=pron)	erbovenop	mw_110
een	PD(type=indef,subtype=art,position=prenom)	een	
schoon	AA(degree=pos,position=prenom)	schoon	
doekje	NOU-C(number=sg)	doekje	
boven	ADV(type=pron)	erbovenop	mw_110
op	ADV(type=pron)	erbovenop	mw_110
met	ADP(type=pre)	met	
een	PD(type=indef,subtype=art,position=prenom)	een	
steen	NOU-C(number=sg)	steen	
om	ADP(type=pre)	om	
te	ADP(type=pre)	te	
perssen	VRB(finiteness=inf)	persen	
of	CONJ(type=coor)	of	
'	PC	'	
er	ADV(type=pron)	erop	mw_260
nog	ADV(type=reg)	nog	
pekel	NOU-C(number=sg)	pekel	
op	ADV(type=pron)	erop	mw_260
was	VRB(finiteness=fin,tense=past)	zijn	
,	PC	,	
die	PD(type=d-p,position=free)	die	
men	PD(type=pers,position=free)	men	
dan	ADV(type=reg)	dan	
eerst	ADV(type=reg)	eerst	
daar	ADV(type=pron)	daaraf	mw_332
af	ADV(type=pron)	daaraf	mw_332
giet	VRB(finiteness=fin,tense=pres)	gieten	
.	PC	.	

Neemt	VRB(finiteness=fin,tense=pres)	nemen	
dan	ADV(type=reg)	dan	
een	PD(type=indef,subtype=art,position=prenom)	een	
boom	NOU-C(number=sg)	boom	
van	ADP(type=pre)	van	
vet	NOU-C(number=sg)	vet	
of	CONJ(type=coor)	of	
boter	NOU-C(number=sg)	boter	
,	PC	,	
daar	ADV(type=pron)	daardoor	mw_385
zout	NOU-C(number=sg)	zout	
door	ADV(type=pron)	daardoor	mw_385
gekneed	VRB(finiteness=pastpart)	kneden	
is	VRB(finiteness=fin,tense=pres)	zijn	
,	PC	,	
en	CONJ(type=coor)	en	
legt	VRB(finiteness=fin,tense=pres)	leggen	
die	PD(type=d-p,position=free)	die	
over	ADP(type=circ)	overheen	mw_194
het	PD(type=d-p,subtype=art,position=prenom)	het	
doekje	NOU-C(number=sg)	doekje	
heen	ADP(type=circ)	overheen	mw_194
,	PC	,	
en	CONJ(type=coor)	en	
dan	ADV(type=reg)	dan	
een	PD(type=indef,subtype=art,position=prenom)	een	
blaas	NOU-C(number=sg)	blaas	
over	ADP(type=pre)	over	
de	PD(type=d-p,subtype=art,position=prenom)	de	
pot	NOU-C(number=sg)	pot	
gebonden	VRB(finiteness=pastpart)	binden	
en	CONJ(type=coor)	en	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
kelder	NOU-C(number=sg)	kelder	
weggezet	VRB(finiteness=pastpart)	wegzetten	
,	PC	,	
is	VRB(finiteness=fin,tense=pres)	zijn	
heel	AA(degree=pos,position=free)	heel	
goed	AA(degree=pos,position=free)	goed	
.	PC	.	

Neemt	VRB(finiteness=fin,tense=pres)	nemen	
2	NUM(type=card,position=prenom,representation=dig)	twee	
pinten	NOU-C(number=pl)	pint	
zoete	NOU-C(number=sg)	zoetemelk	mw_409
melk	NOU-C(number=sg)	zoetemelk	mw_409
,	PC	,	
en	CONJ(type=coor)	en	
zo	PD(type=indef,subtype=oth,position=prenom)	zoveel	mw_377
veel	PD(type=indef,subtype=oth,position=prenom)	zoveel	mw_377
stremsel	NOU-C(number=sg)	stremsel	
dat	CONJ(type=sub)	dat	
de	PD(type=d-p,subtype=art,position=prenom)	de	
melk	NOU-C(number=sg)	melk	
styf	AA(degree=pos,position=free)	stijf	
kan	VRB(finiteness=fin,tense=pres)	kunnen	
worden	VRB(finiteness=inf)	worden	
,	PC	,	
en	CONJ(type=coor)	en	
roert	VRB(finiteness=fin,tense=pres)	roeren	
'	PC	'	
er	ADV(type=pron)	erdoorheen	mw_95
die	PD(type=d-p,position=free)	die	
door	ADV(type=pron)	erdoorheen	mw_95
heen	ADV(type=pron)	erdoorheen	mw_95
en	CONJ(type=coor)	en	
zet	VRB(finiteness=fin,tense=pres)	zetten	
het	PD(type=pers,position=free)	het	
in	ADP(type=pre)	in	
een	PD(type=indef,subtype=art,position=prenom)	een	
pot	NOU-C(number=sg)	pot	
:	PC	:	
als	CONJ(type=sub)	als	
het	PD(type=pers,position=free)	het	
styf	AA(degree=pos,position=free)	stijf	
is	VRB(finiteness=fin,tense=pres)	zijn	
zo	ADV(type=reg)	zo	
neemt	VRB(finiteness=fin,tense=pres)	nemen	
een	PD(type=indef,subtype=art,position=prenom)	een	
zeef	NOU-C(number=sg)	zeef	
en	CONJ(type=coor)	en	
schept	VRB(finiteness=fin,tense=pres)	scheppen	
het	PD(type=d-p,subtype=art,position=prenom)	het	
dikke	NOU-C(number=sg)	dikke	
daar	ADV(type=pron)	daarin	mw_17
in	ADV(type=pron)	daarin	mw_17
,	PC	,	
en	CONJ(type=coor)	en	
als	CONJ(type=sub)	als	
de	PD(type=d-p,subtype=art,position=prenom)	de	
huy	NOU-C(number=sg)	hui	
daar	ADV(type=pron)	daarvan	mw_36
van	ADV(type=pron)	daarvan	mw_36
afgeloopen	VRB(finiteness=pastpart)	aflopen	
is	VRB(finiteness=fin,tense=pres)	zijn	
zo	ADV(type=reg)	zo	
wryft	VRB(finiteness=fin,tense=pres)	wrijven	
het	PD(type=pers,position=free)	het	
door	ADP(type=circ)	doorheen	mw_197
de	PD(type=d-p,subtype=art,position=prenom)	de	
zeef	NOU-C(number=sg)	zeef	
heen	ADP(type=circ)	doorheen	mw_197
;	PC	;	
en	CONJ(type=coor)	en	
neemt	VRB(finiteness=fin,tense=pres)	nemen	
dan	ADV(type=reg)	dan	
vier	NUM(type=card,position=prenom,representation=let)	vier	
of	CONJ(type=coor)	of	
vyf	NUM(type=card,position=prenom,representation=let)	vijf	
leepels	NOU-C(number=pl)	lepel	
met	ADP(type=pre)	met	
suiker	NOU-C(number=sg)	suiker	
,	PC	,	
een	PD(type=indef,subtype=art,position=prenom)	een	
wynglaasje	NOU-C(number=sg)	wijnglaasje	
met	ADP(type=pre)	met	
roosewater	NOU-C(number=sg)	rozenwater	
,	PC	,	
en	CONJ(type=coor)	en	
roert	VRB(finiteness=fin,tense=pres)	roeren	
'	PC	'	
er	ADV(type=pron)	erdoorheen	mw_94
dat	PD(type=d-p,position=free)	dat	
ter	ADV(type=reg)	terdege	mw_52
degen	ADV(type=reg)	terdege	mw_52
door	ADV(type=pron)	erdoorheen	mw_94
heen	ADV(type=pron)	erdoorheen	mw_94
en	CONJ(type=coor)	en	
doet	VRB(finiteness=fin,tense=pres)	doen	
het	PD(type=pers,position=free)	het	
dan	ADV(type=reg)	dan	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
kleine	AA(degree=pos,position=prenom)	klein	
vergiettesjes	NOU-C(number=pl)	vergiettestje	
gelyk	CONJ(type=sub)	gelijk	
men	PD(type=pers,position=free)	men	
met	ADP(type=pre)	met	
de	PD(type=d-p,subtype=art,position=prenom)	de	
room-kaas	NOU-C(number=sg)	roomkaas	
doet	VRB(finiteness=fin,tense=pres)	doen	
,	PC	,	
laat	VRB(finiteness=fin,tense=pres)	laten	
het	PD(type=pers,position=free)	het	
dan	ADV(type=reg)	dan	
zo	ADV(type=reg)	zo	
een	PD(type=indef,subtype=art,position=prenom)	een	
uur	NOU-C(number=sg)	uur	
of	CONJ(type=coor)	of	
drie	NUM(type=card,position=free,representation=let)	drie	
staan	VRB(finiteness=inf)	staan	
,	PC	,	
en	CONJ(type=coor)	en	
dan	ADV(type=reg)	dan	
in	ADP(type=pre)	in	
een	PD(type=indef,subtype=art,position=prenom)	een	
schootel	NOU-C(number=sg)	schotel	
gedaan	VRB(finiteness=pastpart)	doen	
en	CONJ(type=coor)	en	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
zoete	AA(degree=pos,position=prenom)	zoet	
room	NOU-C(number=sg)	room	
of	CONJ(type=coor)	of	
melk	NOU-C(number=sg)	melk	
daar	ADV(type=pron)	daarover	mw_29
over	ADV(type=pron)	daarover	mw_29
gegooten	VRB(finiteness=pastpart)	gieten	
,	PC	,	
is	VRB(finiteness=fin,tense=pres)	zijn	
byna	ADV(type=reg)	bijna	
zo	ADV(type=reg)	zo	
goed	AA(degree=pos,position=free)	goed	
als	CONJ(type=sub)	als	
roomkaas	NOU-C(number=sg)	roomkaas	
.	PC	.	

Neemt	VRB(finiteness=fin,tense=pres)	nemen	
snoek	NOU-C(number=sg)	snoek	
en	CONJ(type=coor)	en	
doet	VRB(finiteness=fin,tense=pres)	doen	
'	PC	'	
er	ADV(type=pron)	eraf	mw_148
het	PD(type=d-p,subtype=art,position=prenom)	het	
vel	NOU-C(number=sg)	vel	
eerst	ADV(type=reg)	eerst	
af	ADV(type=pron)	eraf	mw_148
,	PC	,	
en	CONJ(type=coor)	en	
moet	VRB(finiteness=fin,tense=pres)	moeten	
langs	ADP(type=pre)	langs	
de	PD(type=d-p,subtype=art,position=prenom)	de	
rug	NOU-C(number=sg)	rug	
opgesneeden	VRB(finiteness=pastpart)	opsnijden	
worden	VRB(finiteness=inf)	worden	
,	PC	,	
en	CONJ(type=coor)	en	
de	PD(type=d-p,subtype=art,position=prenom)	de	
graat	NOU-C(number=sg)	graat	
zo	ADV(type=reg)	zo	
raauw	AA(degree=pos,position=free)	rauw	
daar	ADV(type=pron)	daaruit	mw_35
uit	ADV(type=pron)	daaruit	mw_35
worden	VRB(finiteness=inf)	worden	
gedaan	VRB(finiteness=pastpart)	doen	
,	PC	,	
en	CONJ(type=coor)	en	
dan	ADV(type=reg)	dan	
heel	AA(degree=pos,position=free)	heel	
klein	AA(degree=pos,position=free)	klein	
gehakt	VRB(finiteness=pastpart)	hakken	
,	PC	,	
en	CONJ(type=coor)	en	
dan	ADV(type=reg)	dan	
een	PD(type=indef,subtype=art,position=prenom)	een	
stuk	NOU-C(number=sg)	stuk	
ansjovis	NOU-C(number=sg)	ansjovis	
of	CONJ(type=coor)	of	
zes	NUM(type=card,position=free,representation=let)	zes	
daar	ADV(type=pron)	daarbij	mw_14
by	ADV(type=pron)	daarbij	mw_14
worden	VRB(finiteness=inf)	worden	
gedaan	VRB(finiteness=pastpart)	doen	
,	PC	,	
met	ADP(type=pre)	met	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
orego	NOU-C(number=sg)	orego	
en	CONJ(type=coor)	en	
een	PD(type=indef,subtype=art,position=prenom)	een	
zuur	AA(degree=pos,position=prenom)	zuur	
lemmetje	NOU-C(number=sg)	limmetje	
,	PC	,	
met	ADP(type=pre)	met	
de	PD(type=d-p,subtype=art,position=prenom)	de	
kruim	NOU-C(number=sg)	kruim	
van	ADP(type=pre)	van	
een	PD(type=indef,subtype=art,position=prenom)	een	
ouwbakke	AA(degree=pos,position=prenom)	oudbakken	
wittebrood	NOU-C(number=sg)	wittebrood	
,	PC	,	
en	CONJ(type=coor)	en	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
gehakte	AA(degree=pos,position=prenom)	gehakt	
petercelie	NOU-C(number=sg)	peterselie	
,	PC	,	
en	CONJ(type=coor)	en	
drie	NUM(type=card,position=prenom,representation=let)	drie	
geklopte	AA(degree=pos,position=prenom)	geklopt	
eijeren	NOU-C(number=pl)	ei	
daar	ADV(type=pron)	daaronder	mw_23
onder	ADV(type=pron)	daaronder	mw_23
gehakt	VRB(finiteness=pastpart)	hakken	
,	PC	,	
met	ADP(type=pre)	met	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
booter	NOU-C(number=sg)	boter	
,	PC	,	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
zout	NOU-C(number=sg)	zout	
,	PC	,	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
gestote	AA(degree=pos,position=prenom)	gestoten	
peper	NOU-C(number=sg)	peper	
en	CONJ(type=coor)	en	
foelie	NOU-C(number=sg)	foelie	
,	PC	,	
en	CONJ(type=coor)	en	
dit	PD(type=d-p,subtype=oth,position=prenom)	dit	
alles	PD(type=indef,position=free)	alles	
klein	AA(degree=pos,position=free)	klein	
zynde	VRB(finiteness=prespart)	zijn	
,	PC	,	
onder	ADP(type=pre)	onder	
malkanderen	PD(type=recip,position=free)	malkander	
geroert	VRB(finiteness=pastpart)	roeren	
,	PC	,	
en	CONJ(type=coor)	en	
een	PD(type=indef,subtype=art,position=prenom)	een	
notenmuscaat	NOU-C(number=sg)	nootmuskaat	
daar	ADV(type=pron)	daarover	mw_31
over	ADV(type=pron)	daarover	mw_31
geraspt	VRB(finiteness=pastpart)	raspen	
,	PC	,	
en	CONJ(type=coor)	en	
dan	ADV(type=reg)	dan	
zo	ADV(type=reg)	zo	
te	ADV(type=reg)	samen	mw_264
saamen	ADV(type=reg)	samen	mw_264
aan	ADP(type=pre)	aan	
malkanderen	PD(type=recip,position=free)	malkander	
gekneed	VRB(finiteness=pastpart)	kneden	
,	PC	,	
met	ADP(type=pre)	met	
een	PD(type=indef,subtype=art,position=prenom)	een	
raauw	AA(degree=pos,position=prenom)	rauw	
ey	NOU-C(number=sg)	ei	
.	PC	.	

Neemt	VRB(finiteness=fin,tense=pres)	nemen	
dan	ADV(type=reg)	dan	
een	PD(type=indef,subtype=art,position=prenom)	een	
kopere	AA(degree=pos,position=prenom)	koperen	
schootel	NOU-C(number=sg)	schotel	
,	PC	,	
en	CONJ(type=coor)	en	
bestrykt	VRB(finiteness=fin,tense=pres)	bestrijken	
die	PD(type=d-p,position=free)	die	
met	ADP(type=pre)	met	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
booter	NOU-C(number=sg)	boter	
,	PC	,	
en	CONJ(type=coor)	en	
bestrooid	VRB(finiteness=fin,tense=pres)	bestrooien	
ze	PD(type=pers,position=free)	zij	
met	ADP(type=pre)	met	
gestoote	AA(degree=pos,position=prenom)	gestoten	
beschuit	NOU-C(number=sg)	beschuit	
,	PC	,	
en	CONJ(type=coor)	en	
legt	VRB(finiteness=fin,tense=pres)	leggen	
het	PD(type=pers,position=free)	het	
daar	ADV(type=pron)	daarin	mw_20
in	ADV(type=pron)	daarin	mw_20
op	ADP(type=pre)	op	
de	PD(type=d-p,subtype=art,position=prenom)	de	
wyze	NOU-C(number=sg)	wijze	
van	ADP(type=pre)	van	
een	PD(type=indef,subtype=art,position=prenom)	een	
Snoek	NOU-C(number=sg)	snoek	
,	PC	,	
en	CONJ(type=coor)	en	
voegt	VRB(finiteness=fin,tense=pres)	voegen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
kop	NOU-C(number=sg)	kop	
,	PC	,	
de	PD(type=d-p,subtype=art,position=prenom)	de	
staart	NOU-C(number=sg)	staart	
en	CONJ(type=coor)	en	
de	PD(type=d-p,subtype=art,position=prenom)	de	
vinnen	NOU-C(number=pl)	vin	
tot	ADP(type=pre)	tot	
cieraad	NOU-C(number=sg)	sieraad	
'	PC	'	
er	ADV(type=pron)	eraan	mw_63
aan	ADV(type=pron)	eraan	mw_63
,	PC	,	
en	CONJ(type=coor)	en	
doet	VRB(finiteness=fin,tense=pres)	doen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
schotel	NOU-C(number=sg)	schotel	
half	AA(degree=pos,position=free)	half	
vol	AA(degree=pos,position=free)	vol	
water	NOU-C(number=sg)	water	
,	PC	,	
en	CONJ(type=coor)	en	
doet	VRB(finiteness=fin,tense=pres)	doen	
over	ADP(type=pre)	over	
de	PD(type=d-p,subtype=art,position=prenom)	de	
snoek	NOU-C(number=sg)	snoek	
nog	ADV(type=reg)	nog	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
gestoote	AA(degree=pos,position=prenom)	gestoten	
beschuit	NOU-C(number=sg)	beschuit	
,	PC	,	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
booter	NOU-C(number=sg)	boter	
,	PC	,	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
zout	NOU-C(number=sg)	zout	
en	CONJ(type=coor)	en	
limoensap	NOU-C(number=sg)	limoensap	
,	PC	,	
en	CONJ(type=coor)	en	
laat	VRB(finiteness=fin,tense=pres)	laten	
het	PD(type=pers,position=free)	het	
zo	ADV(type=reg)	zo	
stooven	VRB(finiteness=inf)	stoven	
,	PC	,	
is	VRB(finiteness=fin,tense=pres)	zijn	
heel	AA(degree=pos,position=free)	heel	
goed	AA(degree=pos,position=free)	goed	
.	PC	.	

Neemt	VRB(finiteness=fin,tense=pres)	nemen	
een	PD(type=indef,subtype=art,position=prenom)	een	
Kalkoen	NOU-C(number=sg)	kalkoen	
,	PC	,	
na	CONJ(type=sub)	nadat	mw_225
dat	CONJ(type=sub)	nadat	mw_225
ze	PD(type=pers,position=free)	zij	
wel	ADV(type=reg)	wel	
schoon	VRB(finiteness=pastpart)	schoonmaken	mw_278
gemaakt	VRB(finiteness=pastpart)	schoonmaken	mw_278
en	CONJ(type=coor)	en	
gewasschen	VRB(finiteness=pastpart)	wassen	
is	VRB(finiteness=fin,tense=pres)	zijn	
,	PC	,	
en	CONJ(type=coor)	en	
knoopt	VRB(finiteness=fin,tense=pres)	knopen	
ze	PD(type=pers,position=free)	zij	
in	ADP(type=pre)	in	
een	PD(type=indef,subtype=art,position=prenom)	een	
doek	NOU-C(number=sg)	doek	
,	PC	,	
maar	CONJ(type=coor)	maar	
niet	ADV(type=reg)	niet	
al	ADV(type=reg)	al	
te	ADV(type=reg)	te	
vast	AA(degree=pos,position=free)	vast	
:	PC	:	
Hangt	VRB(finiteness=fin,tense=pres)	overhangen	mw_397
een	PD(type=indef,subtype=art,position=prenom)	een	
ketel	NOU-C(number=sg)	ketel	
met	ADP(type=pre)	met	
regenwater	NOU-C(number=sg)	regenwater	
over	VRB(finiteness=fin,tense=pres)	overhangen	mw_397
,	PC	,	
en	CONJ(type=coor)	en	
als	CONJ(type=sub)	als	
het	PD(type=d-p,subtype=art,position=prenom)	het	
water	NOU-C(number=sg)	water	
kookt	VRB(finiteness=fin,tense=pres)	koken	
,	PC	,	
zo	ADV(type=reg)	zo	
doet	VRB(finiteness=fin,tense=pres)	doen	
'	PC	'	
er	ADV(type=pron)	erin	mw_133
de	PD(type=d-p,subtype=art,position=prenom)	de	
Kalkoen	NOU-C(number=sg)	kalkoen	
in	ADP(type=pre)	in	
die	PD(type=d-p,subtype=oth,position=prenom)	die	
doek	NOU-C(number=sg)	doek	
geknoopt	VRB(finiteness=pastpart)	knopen	
in	ADV(type=pron)	erin	mw_133
:	PC	:	
Neemt	VRB(finiteness=fin,tense=pres)	nemen	
dan	ADV(type=reg)	dan	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
thym	NOU-C(number=sg)	tijm	
,	PC	,	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
rosemaryn	NOU-C(number=sg)	rozemarijn	
,	PC	,	
en	CONJ(type=coor)	en	
fyne	AA(degree=pos,position=prenom)	fijn	
majolyn	NOU-C(number=sg)	marjolein	
,	PC	,	
en	CONJ(type=coor)	en	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
lauwrier-bladeren	NOU-C(number=pl)	laurierblad	
,	PC	,	
met	ADP(type=pre)	met	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
heele	AA(degree=pos,position=prenom)	heel	
foelie	NOU-C(number=sg)	foelie	
en	CONJ(type=coor)	en	
heele	AA(degree=pos,position=prenom)	heel	
peper	NOU-C(number=sg)	peper	
en	CONJ(type=coor)	en	
zout	NOU-C(number=sg)	zout	
,	PC	,	
en	CONJ(type=coor)	en	
doet	VRB(finiteness=fin,tense=pres)	doen	
dat	PD(type=d-p,position=free)	dat	
te	ADV(type=reg)	samen	mw_266
saamen	ADV(type=reg)	samen	mw_266
in	ADP(type=pre)	in	
een	PD(type=indef,subtype=art,position=prenom)	een	
doekje	NOU-C(number=sg)	doekje	
,	PC	,	
en	CONJ(type=coor)	en	
legt	VRB(finiteness=fin,tense=pres)	leggen	
het	PD(type=pers,position=free)	het	
in	ADP(type=pre)	in	
het	PD(type=d-p,subtype=art,position=prenom)	het	
nat	NOU-C(number=sg)	nat	
om	ADP(type=pre)	om	
'	PC	'	
er	ADV(type=pron)	erbij	mw_123
by	ADV(type=pron)	erbij	mw_123
te	ADP(type=pre)	te	
kooken	VRB(finiteness=inf)	koken	
;	PC	;	
en	CONJ(type=coor)	en	
als	CONJ(type=sub)	als	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Kalkoen	NOU-C(number=sg)	kalkoen	
een	PD(type=indef,subtype=art,position=prenom)	een	
uur	NOU-C(number=sg)	uur	
of	CONJ(type=coor)	of	
anderhalf	NUM(type=card,position=free,representation=let)	anderhalf	
zo	ADV(type=reg)	zo	
gekookt	VRB(finiteness=pastpart)	koken	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
,	PC	,	
zo	ADV(type=reg)	zo	
neemt	VRB(finiteness=fin,tense=pres)	afnemen	mw_74
ze	PD(type=pers,position=free)	zij	
af	VRB(finiteness=fin,tense=pres)	afnemen	mw_74
en	CONJ(type=coor)	en	
legt	VRB(finiteness=fin,tense=pres)	leggen	
ze	PD(type=pers,position=free)	zij	
in	ADP(type=pre)	in	
een	PD(type=indef,subtype=art,position=prenom)	een	
schotel	NOU-C(number=sg)	schotel	
,	PC	,	
en	CONJ(type=coor)	en	
doet	VRB(finiteness=fin,tense=pres)	doen	
'	PC	'	
er	ADV(type=pron)	eroverheen	mw_165
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
schyfjes	NOU-C(number=pl)	schijfje	
Citroen	NOU-C(number=sg)	citroen	
over	ADV(type=pron)	eroverheen	mw_165
heen	ADV(type=pron)	eroverheen	mw_165
,	PC	,	
is	VRB(finiteness=fin,tense=pres)	zijn	
heel	AA(degree=pos,position=free)	heel	
goed	AA(degree=pos,position=free)	goed	
om	ADP(type=pre)	om	
met	ADP(type=pre)	met	
de	PD(type=d-p,subtype=art,position=prenom)	de	
volgende	AA(degree=pos,position=prenom)	volgend	
saus	NOU-C(number=sg)	saus	
gegeeten	VRB(finiteness=pastpart)	eten	
te	ADP(type=pre)	te	
worden	VRB(finiteness=inf)	worden	
.	PC	.	

Neemt	VRB(finiteness=fin,tense=pres)	nemen	
