
Jaworow	NOU-P	Jaworów	
twee	NUM(type=card,position=prenom,representation=let)	twee	
Huysen	NOU-C(number=pl)	huis	
publijcq	AA(degree=pos,position=free)	publiek	
verkopen	VRB(finiteness=inf)	verkopen	
een	PD(type=indef,subtype=art,position=prenom)	een	
Wooning	NOU-C(number=sg)	woning	
met	ADP(type=pre)	met	
ruym	AA(degree=pos,position=free)	ruim	
50	NUM(type=card,position=prenom,representation=dig)	vijftig	
Morgen	NOU-C(number=sg)	morgen	
Lants	NOU-C(number=sg)	land	
,	PC		
gelegen	AA(degree=pos,position=free)	gelegen	
aen	ADP(type=pre)	aan	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Langwijse	NOU-P	Langwijseweg	mw_105681
Weg	NOU-P	Langwijseweg	mw_105681
omtrent	ADP(type=pre)	omtrent	
Bodegrave	NOU-P	Bodegraven	
:	PC		
Item	ADV(type=reg)	item	
noch	ADV(type=reg)	nog	
sevend	NUM(type=card,position=prenom,representation=let)	zevendehalf	mw_921546
half	NUM(type=card,position=prenom,representation=let)	zevendehalf	mw_921546
Morgen	NOU-C(number=sg)	morgen	
aen	ADP(type=pre)	aan	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Hoogen	NOU-P	Hoge Rijndijk	mw_76678
Rijn-Dijck	NOU-P	Hoge Rijndijk	mw_76678
aldaer	ADV(type=reg)	aldaar	
;	PC		
als	CONJ(type=coor)	alsmede	mw_473197
mede	CONJ(type=coor)	alsmede	mw_473197
eenig	PD(type=indef,subtype=oth,position=prenom)	enig	
Lant	NOU-C(number=sg)	land	
,	PC		
onder	ADP(type=pre)	onder	
Soeterwoude	NOU-P	Zoeterwoude	
en	CONJ(type=coor)	en	
Oegstgeest	NOU-P	Oegstgeest	
gelegen	AA(degree=pos,position=free)	gelegen	
.	PC		

Den	PD(type=d-p,subtype=art,position=prenom)	de	
Rentmeester	NOU-C(number=sg)	rentmeester	
Jacob	NOU-P	Jakob	
van	NOU-P	Van Tiel	mw_643786
Thiel	NOU-P	Van Tiel	mw_643786
,	PC		
als	CONJ(type=sub)	als	
Last	NOU-C(number=sg)	last	
hebbende	VRB(finiteness=prespart)	hebben	
van	ADP(type=pre)	van	
sijn	PD(type=poss,position=prenom)	zijn	
Principalen	NOU-C(number=pl)	principaal	
,	PC		
is	VRB(finiteness=fin,tense=pres)	zijn	
van	ADP(type=pre)	van	
meening	NOU-C(number=sg)	mening	
,	PC		
den	PD(type=d-p,subtype=art,position=prenom)	de	
11	NUM(type=ord,position=prenom,representation=dig)	elfde	
January	NOU-C(number=sg)	januarius	
,	PC		
1700	NUM(type=card,position=postnom,representation=dig)	1700	
,	PC		
op	ADP(type=pre)	op	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Cloveniers	NOU-C(number=sg)	Kloveniersdoelen	mw_538139
Doelen	NOU-C(number=sg)	Kloveniersdoelen	mw_538139
in	ADP(type=pre)	in	
's	NOU-P	's-Gravenhage	mw_568900
Gravenhage	NOU-P	's-Gravenhage	mw_568900
's	PD(type=d-p,subtype=art,position=prenom)	de	
Namiddags	NOU-C(number=sg)	namiddag	
ten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	te+de	
5	NUM(type=card,position=prenom,representation=dig)	vijf	
uuren	NOU-C(number=pl)	uur	
publijkelijck	ADV(type=reg)	publiekelijk	
aen	ADP(type=pre)	aan	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Meestbiedende	NOU-C(number=sg)	meestbiedende	
te	ADP(type=pre)	te	
verkopen	VRB(finiteness=inf)	verkopen	
seekere	PD(type=indef,subtype=oth,position=prenom)	zeker	
Huysmans-Wooning	NOU-C(number=sg)	huismanswoning	
met	ADP(type=pre)	met	
Barg	NOU-C(number=sg)	barg	
en	CONJ(type=coor)	en	
Schuur	NOU-C(number=sg)	schuur	
en	CONJ(type=coor)	en	
omtrent	ADV(type=reg)	omtrent	
7	NUM(type=card,position=prenom,representation=dig)	zeven	
en	CONJ(type=coor)	en	
een	PD(type=indef,subtype=art,position=prenom)	een	
half	NOU-C(number=sg)	half	
Mergen	NOU-C(number=sg)	morgen	
seer	AA(degree=pos,position=free)	zeer	
goet	AA(degree=pos,position=prenom)	goed	
Weylant	NOU-C(number=sg)	weideland	
en	CONJ(type=coor)	en	
een	PD(type=indef,subtype=art,position=prenom)	een	
quantiteyt	NOU-C(number=sg)	kwantiteit	
van	ADP(type=pre)	van	
omtrent	ADV(type=reg)	omtrent	
25	NUM(type=card,position=prenom,representation=dig)	vijfentwintig	
Morgen	NOU-C(number=sg)	morgen	
Geestlant	NOU-C(number=sg)	geestland	
,	PC		
gelegen	AA(degree=pos,position=free)	gelegen	
ten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	te+het	
Noorden	NOU-C(number=sg)	noorden	
den	PD(type=d-p,subtype=art,position=prenom)	het	
Dorpe	NOU-C(number=sg)	dorp	
van	ADP(type=pre)	van	
Losduynen	NOU-P	Loosduinen	
,	PC		
tegenwoordig	AA(degree=pos,position=free)	tegenwoordig	
gebruyckt	VRB(finiteness=pastpart)	gebruiken	
werdende	VRB(finiteness=prespart)	worden	
by	ADP(type=pre)	bij	
Cornelis	NOU-P	Cornelis	
Francken	NOU-P	Francken	
.	PC		

Die	PD(type=d-p,position=free)	die	
nader	AA(degree=comp,position=prenom)	na	
Onderrechting	NOU-C(number=sg)	onderrichting	
begeert	VRB(finiteness=fin,tense=pres)	begeren	
,	PC		
kan	VRB(finiteness=fin,tense=pres)	kunnen	
sig	PD(type=refl,position=free)	zich	
by	ADP(type=pre)	bij	
de	PD(type=d-p,subtype=art,position=prenom)	de	
voornoemde	AA(degree=pos,position=prenom)	voornoemd	
Rentmeester	NOU-C(number=sg)	rentmeester	
van	NOU-P	Van Tiel	mw_648008
Thiel	NOU-P	Van Tiel	mw_648008
adresseren	VRB(finiteness=inf)	adresseren	
,	PC		
woonende	VRB(finiteness=prespart)	wonen	
op	ADP(type=pre)	op	
't	PD(type=d-p,subtype=art,position=prenom)	het	
Binnen-Hof	NOU-P	Binnenhof	
in	ADP(type=pre)	in	
's	NOU-P	's-Gravenhage	mw_252287
Gravenhage	NOU-P	's-Gravenhage	mw_252287
.	PC		

Dingsdag	NOU-C(number=sg)	dinsdag	
,	PC		
den	PD(type=d-p,subtype=art,position=prenom)	de	
5	NUM(type=ord,position=prenom,representation=dig)	vijfde	
January	NOU-C(number=sg)	januarius	
,	PC		
sal	VRB(finiteness=fin,tense=pres)	zullen	
men	PD(type=pers,position=free)	men	
ten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	te+het	
Huyse	NOU-C(number=sg)	huis	
van	ADP(type=pre)	van	
Pieter	NOU-P	Pieter	
Cornelisz	NOU-P(WF=abbr)	Corneliszoon	
.	PC		

Huysman	NOU-P	Huysman	
,	PC		
Waert	NOU-C(number=sg)	waard	
in	ADP(type=pre)	in	
't	PD(type=d-p,subtype=art,position=prenom)	het	
Moeriaens-Hooft	NOU-P	Moriaanshoofd	
tot	ADP(type=pre)	tot	
Graft	NOU-P	Graft	
,	PC		
verkopen	VRB(finiteness=inf)	verkopen	
een	PD(type=indef,subtype=art,position=prenom)	een	
Huys	NOU-C(number=sg)	huis	
en	CONJ(type=coor)	en	
11	NUM(type=card,position=prenom,representation=dig)	elf	
Morgen	NOU-C(number=sg)	morgen	
,	PC		
21	NUM(type=card,position=prenom,representation=dig)	eenentwintig	
Roeden	NOU-C(number=pl)	roede	
Lant	NOU-C(number=sg)	land	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Noorteynder	NOU-P	Noordeindermeer	mw_877217
Meer	NOU-P	Noordeindermeer	mw_877217
;	PC		
noch	ADV(type=reg)	nog	
een	PD(type=indef,subtype=art,position=prenom)	een	
Kavel	NOU-C(number=sg)	kavel	
Lant	NOU-C(number=sg)	land	
van	ADP(type=pre)	van	
5	NUM(type=card,position=prenom,representation=dig)	vijf	
Morgen	NOU-C(number=sg)	morgen	
en	CONJ(type=coor)	en	
322	NUM(type=card,position=prenom,representation=dig)	322	
Roeden	NOU-C(number=pl)	roede	
,	PC		
en	CONJ(type=coor)	en	
een	PD(type=indef,subtype=art,position=prenom)	een	
Kavel	NOU-C(number=sg)	kavel	
van	ADP(type=pre)	van	
5	NUM(type=card,position=prenom,representation=dig)	vijf	
Morgen	NOU-C(number=sg)	morgen	
,	PC		
280	NUM(type=card,position=prenom,representation=dig)	tweehonderdtachtig	
en	CONJ(type=coor)	en	
een	PD(type=indef,subtype=art,position=prenom)	een	
halve	AA(degree=pos,position=prenom)	half	
Roede	NOU-C(number=sg)	roede	
.	PC		

Nader	AA(degree=comp,position=prenom)	na	
onderrechting	NOU-C(number=sg)	onderrichting	
is	VRB(finiteness=fin,tense=pres)	zijn	
te	ADP(type=pre)	te	
bekomen	VRB(finiteness=inf)	bekomen	
by	ADP(type=pre)	bij	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Heer	NOU-C(number=sg)	heer	
Reynier	NOU-P	Reinier	
Cramer	NOU-P	Cramer	
,	PC		
Dijkgraef	NOU-C(number=sg)	dijkgraaf	
van	ADP(type=pre)	van	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Noorteynder	NOU-P	Noordeindermeer	mw_412460
Meer	NOU-P	Noordeindermeer	mw_412460
.	PC		

Den	PD(type=d-p,subtype=art,position=prenom)	de	
12	NUM(type=ord,position=prenom,representation=dig)	twaalfde	
January	NOU-C(number=sg)	januarius	
,	PC		
1700	NUM(type=card,position=postnom,representation=dig)	1700	
,	PC		
sal	VRB(finiteness=fin,tense=pres)	zullen	
men	PD(type=pers,position=free)	men	
verkopen	VRB(finiteness=inf)	verkopen	
een	PD(type=indef,subtype=art,position=prenom)	een	
Huysmans-Wooning	NOU-C(number=sg)	huismanswoning	
met	ADP(type=pre)	met	
een	PD(type=indef,subtype=art,position=prenom)	een	
Bogaert	NOU-C(number=sg)	boomgaard	
en	CONJ(type=coor)	en	
omtrent	ADV(type=reg)	omtrent	
20	NUM(type=card,position=prenom,representation=dig)	twintig	
Morgen	NOU-C(number=sg)	morgen	
,	PC		
so	CONJ(type=coor)	zo	
Hoy	NOU-C(number=sg,WF=trunc)+NOU-C(number=sg)	hooiland+weiland	mw_265614
,	PC		
als	CONJ(type=coor)	als	
Weylant	NOU-C(number=sg,WF=trunc)+NOU-C(number=sg)	hooiland+weiland	mw_265614
,	PC		
leggende	VRB(finiteness=prespart)	liggen	
tot	ADP(type=pre)	tot	
Heylo	NOU-P	Heiloo	
by	ADP(type=pre)	bij	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Baesjes-Polder	NOU-P(WF=mis)	Baafjespolder	
,	PC		
als	CONJ(type=coor)	alsmede	mw_660890
mede	CONJ(type=coor)	alsmede	mw_660890
by	ADP(type=pre)	bij	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Sticken	NOU-P	Sticken	
.	PC		

Saturdag	NOU-C(number=sg)	zaterdag	
,	PC		
den	PD(type=d-p,subtype=art,position=prenom)	de	
9	NUM(type=ord,position=prenom,representation=dig)	negende	
January	NOU-C(number=sg)	januarius	
,	PC		
1700	NUM(type=card,position=postnom,representation=dig)	1700	
,	PC		
sal	VRB(finiteness=fin,tense=pres)	zullen	
tot	ADP(type=pre)	tot	
Alckmaer	NOU-P	Alkmaar	
ten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	te+het	
Huyse	NOU-C(number=sg)	huis	
van	ADP(type=pre)	van	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Casteleyn	NOU-C(number=sg)	kastelein	
Maerten	NOU-P	Maarten	
Claver	NOU-P	Klaver	
verkocht	VRB(finiteness=pastpart)	verkopen	
werden	VRB(finiteness=inf)	worden	
een	PD(type=indef,subtype=art,position=prenom)	een	
Huysmans-Wooning	NOU-C(number=sg)	huismanswoning	
met	ADP(type=pre)	met	
26	NUM(type=card,position=prenom,representation=dig)	zesentwintig	
Mergen	NOU-C(number=sg)	morgen	
Lant	NOU-C(number=sg)	land	
,	PC		
leggende	VRB(finiteness=prespart)	liggen	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Zijpe	NOU-P	Zijpe	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Polder	NOU-C(number=sg)	polder	
L	NOU-P(WF=abbr)	L.	
.:	PC		
Item	ADV(type=reg)	item	
,	PC		
een	PD(type=indef,subtype=art,position=prenom)	een	
Acker	NOU-C(number=sg)	akker	
Saeylant	NOU-C(number=sg)	zaailand	
,	PC		
mede	ADV(type=reg)	mede	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Zijpe	NOU-P	Zijpe	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Polder	NOU-C(number=sg)	polder	
F	NOU-P(WF=abbr)	F.	
.,	PC		
groot	AA(degree=pos,position=free)	groot	
1	NUM(type=card,position=prenom,representation=dig)	een	
Morgen	NOU-C(number=sg)	morgen	
;	PC		
en	CONJ(type=coor)	en	
noch	ADV(type=reg)	nog	
een	PD(type=indef,subtype=art,position=prenom)	een	
Huysmans-Wooning	NOU-C(number=sg)	huismanswoning	
met	ADP(type=pre)	met	
omtrent	ADV(type=reg)	omtrent	
30	NUM(type=card,position=prenom,representation=dig)	dertig	
Morgen	NOU-C(number=sg)	morgen	
Lants	NOU-C(number=sg)	land	
.	PC		

Men	PD(type=pers,position=free)	men	
presenteert	VRB(finiteness=fin,tense=pres)	presenteren	
,	PC		
by	ADP(type=pre)	bij	
openbare	AA(degree=pos,position=prenom)	openbaar	
Veylinge	NOU-C(number=sg)	veiling	
te	ADP(type=pre)	te	
verkopen	VRB(finiteness=inf)	verkopen	
,	PC		
omtrent	ADV(type=reg)	omtrent	
200	NUM(type=card,position=prenom,representation=dig)	tweehonderd	
sware	AA(degree=pos,position=prenom)	zwaar	
Ypen-Boomen	NOU-C(number=pl)	iepenboom	
,	PC		
staende	VRB(finiteness=prespart)	staan	
tot	ADP(type=pre)	tot	
Bergen	NOU-P	Bergen	
op	ADP(type=pre)	op	
't	PD(type=d-p,subtype=art,position=prenom)	het	
Wout	NOU-C(number=sg)	woud	
op	ADP(type=pre)	op	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Woninge	NOU-C(number=sg)	woning	
van	ADP(type=pre)	van	
Mevrouwe	NOU-C(number=sg)	mevrouw	
van	ADP(type=pre)	van	
Bergen	NOU-P	Bergen	
,	PC		
op	ADP(type=pre)	op	
den	PD(type=d-p,subtype=art,position=prenom)	de	
11	NUM(type=ord,position=prenom,representation=dig)	elfde	
January	NOU-C(number=sg)	januarius	
,	PC		
1700	NUM(type=card,position=postnom,representation=dig)	1700	
,	PC		
zijnde	VRB(finiteness=prespart)	zijn	
Kopper-Maendag	NOU-C(number=sg)	koppermaandag	
,	PC		
's	PD(type=d-p,subtype=art,position=prenom)	de	
Morgens	NOU-C(number=sg)	morgen	
ten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	te+de	
9	NUM(type=card,position=prenom,representation=dig)	negen	
uuren	NOU-C(number=pl)	uur	
.	PC		

Tot	ADP(type=pre)	tot	
Utrecht	NOU-P	Utrecht	
by	ADP(type=pre)	bij	
Anthony	NOU-P	Anthony	
Schouten	NOU-P	Schouten	
,	PC		
Nimwegen	NOU-P	Nijmegen	
van	ADP(type=pre)	van	
Wesel	NOU-P	Wesel	
,	PC		
Aernhem	NOU-P	Arnhem	
Smits	NOU-P	Smits	
,	PC		
Middelburg	NOU-P	Middelburg	
Maertens	NOU-P	Meertens	
en	CONJ(type=coor)	en	
Rubert	NOU-P	Rubert	
,	PC		
Vlissingen	NOU-P	Vlissingen	
Paeyenaer	NOU-P	Paeyenaer	
,	PC		
Zierikzee	NOU-P	Zierikzee	
de	NOU-P	De Voogt	mw_263747
Voogt	NOU-P	De Voogt	mw_263747
en	CONJ(type=coor)	en	
in	ADP(type=pre)	in	
eenige	PD(type=indef,subtype=oth,position=prenom)	enig	
andere	PD(type=indef,subtype=oth,position=prenom)	ander	
Steden	NOU-C(number=pl)	stad	
is	VRB(finiteness=fin,tense=pres)	zijn	
te	ADP(type=pre)	te	
bekomen	VRB(finiteness=inf)	bekomen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Haegse	AA(degree=pos,position=prenom)	Haags	
Mercurius	NOU-C(number=sg)	Mercurius	
(	PC		
die	PD(type=d-p,position=free)	die	
sijn	PD(type=poss,position=prenom)	zijn	
begin	NOU-C(number=sg)	begin	
genomen	VRB(finiteness=pastpart)	nemen	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
den	PD(type=d-p,subtype=art,position=prenom)	de	
7	NUM(type=ord,position=prenom,representation=dig)	zevende	
Augusti	NOU-C(number=sg)	augustus	
,	PC		
1697	NUM(type=card,position=postnom,representation=dig)	1697	
,	PC		
en	CONJ(type=coor)	en	
opgehouden	VRB(finiteness=pastpart)	ophouden	
den	PD(type=d-p,subtype=art,position=prenom)	de	
9	NUM(type=ord,position=prenom,representation=dig)	negende	
September	NOU-C(number=sg)	september	
,	PC		
1699	NUM(type=card,position=postnom,representation=dig)	1699	
)	PC		
compleet	AA(degree=pos,position=free)	compleet	
voor	ADP(type=pre)	voor	
5	NUM(type=card,position=prenom,representation=dig)	vijf	
Gulden	NOU-C(number=sg)	gulden	
en	CONJ(type=coor)	en	
10	NUM(type=card,position=prenom,representation=dig)	tien	
Stuyvers	NOU-C(number=pl)	stuiver	
en	CONJ(type=coor)	en	
d'enckelde	PD(type=d-p,subtype=art,position=prenom)+AA(degree=pos,position=prenom)	de+enkel	
om	ADP(type=pre)	om	
te	ADP(type=pre)	te	
completeren	VRB(finiteness=inf)	completeren	
,	PC		
voor	ADP(type=pre)	voor	
een	PD(type=indef,subtype=art,position=prenom)	een	
halve	AA(degree=pos,position=prenom)	half	
Stuyver	NOU-C(number=sg)	stuiver	
het	PD(type=d-p,subtype=art,position=prenom)	het	
Stuck	NOU-C(number=sg)	stuk	
:	PC		
Waer	ADV(type=pron)	waarvoor	mw_523216
voor	ADV(type=pron)	waarvoor	mw_523216
de	PD(type=d-p,subtype=art,position=prenom)	de	
Mercures	RES(type=for)	mercures	
de	RES(type=for)	de	
la	RES(type=for)	la	
Haye	RES(type=for)	haye	
en	CONJ(type=coor)	en	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Mercurius	NOU-C(number=sg)	Mercurius	
Hagiensis	RES(type=for)	hagiensis	
mede	ADV(type=reg)	mede	
te	ADP(type=pre)	te	
bekomen	VRB(finiteness=inf)	bekomen	
zijn	VRB(finiteness=fin,tense=pres)	zijn	
.	PC		

Wt	ADP(type=pre)	uit	
Over-Elsas	NOU-P	Over-Elzas	
,	PC		
den	PD(type=d-p,subtype=art,position=prenom)	de	
20	NUM(type=ord,position=prenom,representation=dig)	twintigste	
April	NOU-C(number=sg)	april	
.	PC		

Eergisteren	ADV(type=reg)	eergisteren	
is	VRB(finiteness=fin,tense=pres)	zijn	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Fransche	AA(degree=pos,position=prenom)	Frans	
Generael	NOU-C(number=sg)	generaal	
Toureine	NOU-P	Turenne	
tot	ADP(type=pre)	tot	
Benvelt	NOU-P	Benfeld	
aenghekomen	VRB(finiteness=pastpart)	aankomen	
,	PC		
ende	CONJ(type=coor)	en	
werdt	VRB(finiteness=fin,tense=pres)	worden	
op	ADP(type=pre)	op	
dato	ADV(type=reg)	dato	
tot	ADP(type=pre)	tot	
Brysach	NOU-P	Breisach	
verwacht	VRB(finiteness=pastpart)	verwachten	
,	PC		
ghelijck	CONJ(type=sub)	gelijk	
hy	PD(type=pers,position=free)	hij	
dan	ADV(type=reg)	dan	
die	PD(type=d-p,position=free)	die	
hier	ADV(type=reg)	hier	
te	ADP(type=pre)	te	
Lande	NOU-C(number=sg)	land	
gheinquartierde	AA(degree=pos,position=prenom)	ingekwartierd	
6	NUM(type=card,position=prenom,representation=dig)	zes	
Regimenten	NOU-C(number=pl)	regiment	
te	ADP(type=pre)	te	
Paerde	NOU-C(number=sg)	paard	
ende	CONJ(type=coor)	en	
3	NUM(type=card,position=prenom,representation=dig)	drie	
te	ADP(type=pre)	te	
voet	NOU-C(number=sg)	voet	
,	PC		
derwaerts	ADV(type=reg)	derwaarts	
totte	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	tot+de	
monsteringe	NOU-C(number=sg)	monstering	
beschreven	VRB(finiteness=pastpart)	beschrijven	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
,	PC		
ende	CONJ(type=coor)	en	
nadien	CONJ(type=sub)	nadien	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Fransche	AA(degree=pos,position=prenom)	Frans	
besettinghe	NOU-C(number=sg)	bezetting	
van	ADP(type=pre)	van	
Dan	NOU-P	Thann	
,	PC		
een	PD(type=indef,subtype=art,position=prenom)	een	
Wildensteinsche	AA(degree=pos,position=prenom)	Wildensteins	
partye	NOU-C(number=sg)	partij	
ghevangen	VRB(finiteness=pastpart)	gevangen	
,	PC		
ende	CONJ(type=coor)	en	
de	PD(type=d-p,subtype=art,position=prenom)	de	
gelegentheyt	NOU-C(number=sg)	gelegenheid	
van	ADP(type=pre)	van	
het	PD(type=d-p,subtype=art,position=prenom)	het	
stercke	AA(degree=pos,position=prenom)	sterk	
Huys	NOU-C(number=sg)	huis	
verstaen	VRB(finiteness=pastpart)	verstaan	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
,	PC		
is	VRB(finiteness=fin,tense=pres)	zijn	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Generael	NOU-C(number=sg)	generaal	
Erlach	NOU-P	Erlach	
met	ADP(type=pre)	met	
eenigh	PD(type=indef,subtype=oth,position=prenom)	enig	
volck	NOU-C(number=sg)	volk	
ende	CONJ(type=coor)	en	
Gheschut	NOU-C(number=sg)	geschut	
daer	ADV(type=pron)	daarvoor	mw_752128
voor	ADV(type=pron)	daarvoor	mw_752128
gheruckt	VRB(finiteness=pastpart)	rukken	
,	PC		
't	PD(type=d-p,position=free)	hetzelve	mw_850553
selve	PD(type=d-p,position=free)	hetzelve	mw_850553
vier	NUM(type=card,position=prenom,representation=let)	vier	
dagen	NOU-C(number=pl)	dag	
langh	AA(degree=pos,position=free)	lang	
beschoten	VRB(finiteness=pastpart)	beschieten	
,	PC		
ende	CONJ(type=coor)	en	
eergisteren	ADV(type=reg)	eergisteren	
met	ADP(type=pre)	met	
accoort	NOU-C(number=sg)	akkoord	
in	VRB(finiteness=pastpart)	inkrijgen	mw_951212
ghekregen	VRB(finiteness=pastpart)	inkrijgen	mw_951212
,	PC		
die	PD(type=d-p,position=free)	die	
daer	ADV(type=reg)	daar	
op	ADP(type=pre)	op	
ghelegene	AA(degree=pos,position=prenom)	gelegen	
Soldaten	NOU-C(number=pl)	soldaat	
in	ADP(type=pre)	in	
een	PD(type=indef,subtype=art,position=prenom)	een	
Lotthe	AA(degree=pos,position=prenom)	Lotharings	mw_626226
-	PC		
ringhsche	AA(degree=pos,position=prenom)	Lotharings	mw_626226
plaets	NOU-C(number=sg)	plaats	
convoyeren	VRB(finiteness=inf)	konvooieren	
laten	VRB(finiteness=inf)	laten	
,	PC		
ende	CONJ(type=coor)	en	
dit	PD(type=d-p,subtype=oth,position=prenom)	dit	
Huys	NOU-C(number=sg)	huis	
,	PC		
't	PD(type=w-p,position=free)	hetwelk	mw_89388
welck	PD(type=w-p,position=free)	hetwelk	mw_89388
de	PD(type=d-p,subtype=art,position=prenom)	de	
passagien	NOU-C(number=pl)	passage	
seer	AA(degree=pos,position=free)	zeer	
onseecker	AA(degree=pos,position=free)	onzeker	
ghemaeckt	VRB(finiteness=pastpart)	maken	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
,	PC		
op	ADP(type=pre)	op	
drie	NUM(type=card,position=prenom,representation=let)	drie	
plaetsen	NOU-C(number=pl)	plaats	
aenghevangen	VRB(finiteness=pastpart)	aanvangen	
te	ADP(type=pre)	te	
demolieren	VRB(finiteness=inf)	demolieren	
.	PC		

Ende	CONJ(type=coor)	en	
werdt	VRB(finiteness=fin,tense=pres)	worden	
uyt	ADP(type=pre)	uit	
Vranckrijck	NOU-P	Frankrijk	
vermelt	VRB(finiteness=pastpart)	vermelden	
,	PC		
dat	CONJ(type=sub)	dat	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Cleresye	NOU-C(number=sg)	clergie	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Koningh	NOU-C(number=sg)	koning	
tot	ADP(type=pre)	tot	
den	PD(type=d-p,subtype=art,position=prenom)	de	
aenstaenden	AA(degree=pos,position=prenom)	aanstaand	
Veldt-tocht	NOU-C(number=sg)	veldtocht	
1200000	NUM(type=card,position=prenom,representation=dig)	1200000	
Croonen	NOU-C(number=pl)	kroon	
belooft	VRB(finiteness=pastpart)	beloven	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
te	ADP(type=pre)	te	
geven	VRB(finiteness=inf)	geven	
.	PC		

Oock	ADV(type=reg)	ook	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Cathalonische	AA(degree=pos,position=prenom)	Catalonisch	
Vice-Roy	NOU-C(number=sg)	vice-roy	
Harecourt	NOU-P	Harcourt	
,	PC		
boven	ADP(type=pre)	boven	
de	PD(type=d-p,subtype=art,position=prenom)	de	
jongst-gemelte	AA(degree=sup,position=free)+AA(degree=pos,position=prenom)	jong+gemeld	
ghevangens	NOU-C(number=pl)	gevangene	
ettelijcke	PD(type=indef,subtype=oth,position=prenom)	ettelijk	
Barcellonische	AA(degree=pos,position=prenom)	Barcelonisch	
Burghers	NOU-C(number=pl)	burger	
weghen	ADP(type=pre)	wegen	
verraderije	NOU-C(number=sg)	verraderij	
die	PD(type=d-p,position=free)	die	
de	PD(type=d-p,position=free)	dezelve	mw_497995
selve	PD(type=d-p,position=free)	dezelve	mw_497995
hebben	VRB(finiteness=fin,tense=pres)	hebben	
voor	VRB(finiteness=pastpart)	voorhebben	mw_771482
ghehadt	VRB(finiteness=pastpart)	voorhebben	mw_771482
,	PC		
justiceren	VRB(finiteness=inf)	justicieren	
laten	VRB(finiteness=inf)	laten	
,	PC		
ende	CONJ(type=coor)	en	
dat	CONJ(type=sub)	dat	
tegens	ADP(type=pre)	tegens	
Portugael	NOU-P	Portugal	
een	PD(type=indef,subtype=art,position=prenom)	een	
nieuwe	AA(degree=pos,position=prenom)	nieuw	
Conspiratie	NOU-C(number=sg)	conspiratie	
aenden	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	aan+de	
dagh	NOU-C(number=sg)	dag	
gekomen	VRB(finiteness=pastpart)	komen	
is	VRB(finiteness=fin,tense=pres)	zijn	
,	PC		
waer	ADV(type=pron)	waarover	mw_903928
over	ADV(type=pron)	waarover	mw_903928
alreede	ADV(type=reg)	alrede	
ettelijcke	PD(type=indef,position=free)	ettelijk	
inghetrocken	VRB(finiteness=pastpart)	intrekken	
zijn	VRB(finiteness=fin,tense=pres)	zijn	
,	PC		
souden	VRB(finiteness=fin,tense=past)	zullen	
van	ADP(type=pre)	van	
sins	ADV(type=reg)	sinds	
gheweest	VRB(finiteness=pastpart)	zijn	
zijn	VRB(finiteness=inf)	zijn	
,	PC		
den	PD(type=d-p,subtype=oth,position=prenom)	die	
selven	PD(type=d-p,subtype=oth,position=prenom)	zelf	
Koningh	NOU-C(number=sg)	koning	
met	ADP(type=pre)	met	
sijn	PD(type=poss,position=prenom)	zijn	
geheele	AA(degree=pos,position=prenom)	geheel	
geslachte	NOU-C(number=sg)	geslacht	
