Dewyl	CONJ(type=sub)	dewijl	
ook	ADV(type=reg)	ook	
dikwils	ADV(type=reg)	dikwijls	
dronken	AA(degree=pos,position=free)	dronken	
in	VRB(finiteness=inf)	inkomen	mw_258
souden	VRB(finiteness=fin,tense=past)	zullen	
komen	VRB(finiteness=inf)	inkomen	mw_258
,	PC	,	
zou	VRB(finiteness=fin,tense=past)	zullen	
men	PD(type=pers,position=free)	men	
met	ADP(type=pre)	met	
alle	PD(type=indef,position=free)	al	
de	PD(type=d-p,subtype=art,position=prenom)	de	
voorsigtigheid	NOU-C(number=sg)	voorzichtigheid	
des	PD(type=d-p,subtype=art,position=prenom)	de	
weerelds	NOU-C(number=sg)	wereld	
in	ADP(type=pre)	in	
alle	PD(type=indef,subtype=oth,position=prenom)	al	
ongeregeldheden	NOU-C(number=pl)	ongeregeldheid	
niet	ADV(type=reg)	niet	
konnen	VRB(finiteness=inf)	kunnen	
voorzien	VRB(finiteness=inf)	voorzien	
en	CONJ(type=coor)	en	
deesen	PD(type=d-p,position=free)	deze	
daar	ADV(type=reg)	daar	
in	ADP(type=pre)	in	
swang	NOU-C(number=sg)	zwang	
gaande	VRB(finiteness=prespart)	gaan	
,	PC	,	
sou	VRB(finiteness=fin,tense=past)	zullen	
het	PD(type=d-p,subtype=art,position=prenom)	het	
Geregt	NOU-C(number=sg)	gerecht	
daar	ADV(type=pron)	daarin	mw_121
terstond	ADV(type=reg)	terstond	
order	NOU-C(number=sg)	order	
in	ADV(type=pron)	daarin	mw_121
doen	VRB(finiteness=inf)	doen	
stellen	VRB(finiteness=inf)	stellen	
.	PC	.	

Dus	ADV(type=reg)	dus	
praatende	VRB(finiteness=prespart)	praten	
waren	VRB(finiteness=fin,tense=past)	zijn	
wy	PD(type=pers,position=free)	wij	
weer	ADV(type=reg)	weder	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Speel-kamer	NOU-C(number=sg)	speelkamer	
geraakt	VRB(finiteness=pastpart)	geraken	
,	PC	,	
daar	ADV(type=reg)	daar	
terstond	ADV(type=reg)	terstond	
een	PD(type=indef,subtype=art,position=prenom)	een	
hoertje	NOU-C(number=sg)	hoertje	
na	ADP(type=pre)	na	
deeze	PD(type=d-p,subtype=oth,position=prenom)	deze	
drie	NUM(type=card,position=free,representation=let)	drie	
kwam	VRB(finiteness=fin,tense=past)	komen	
toevliegen	VRB(finiteness=inf)	toevliegen	
;	PC	;	
wat	PD(type=w-p,position=free)	wat	
heb	VRB(finiteness=fin,tense=pres)	hebben	
je	PD(type=pers,position=free)	jij	
gekreegen	VRB(finiteness=pastpart)	krijgen	
Jongetjes	NOU-C(number=pl)	jongetje	
?	PC	?	

vroeg	VRB(finiteness=fin,tense=past)	vragen	
ze	PD(type=pers,position=free)	zij	
.	PC	.	

Elk	PD(type=indef,position=free)	elk	
een	PD(type=indef,subtype=art,position=prenom)	een	
braven	AA(degree=pos,position=prenom)	braaf	
bank	NOU-C(number=sg)	bank	
,	PC	,	
gaven	VRB(finiteness=fin,tense=past)	geven	
sy	PD(type=pers,position=free)	zij	
ten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	te+het	
antwoord	NOU-C(number=sg)	antwoord	
.	PC	.	

Wel	ADV(type=reg)	wel	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Duivel	NOU-C(number=sg)	duivel	
?	PC	?	

hernam	VRB(finiteness=fin,tense=past)	hernemen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
andere	NUM(type=ord,position=free,representation=let)	ander	
,	PC	,	
worden	VRB(finiteness=fin,tense=pres)	worden	
zulke	PD(type=d-p,subtype=oth,position=prenom)	zulk	
Heeren	NOU-C(number=pl)	heer	
ook	ADV(type=reg)	ook	
al	PD(type=indef,position=free)	al	
Bank-zetters	NOU-C(number=pl)	bankzetter	
,	PC	,	
dan	ADV(type=reg)	dan	
wil	VRB(finiteness=fin,tense=pres)	willen	
't	PD(type=pers,position=free)	het	
er	ADV(type=reg)	er	
met	ADP(type=pre)	met	
de	PD(type=d-p,subtype=art,position=prenom)	de	
neering	NOU-C(number=sg)	nering	
noch	ADV(type=reg)	nog	
eindelijk	ADV(type=reg)	eindelijk	
slecht	AA(degree=pos,position=free)	slecht	
aflopen	VRB(finiteness=inf)	aflopen	
.	PC	.	

Wat	PD(type=w-p,position=free)	wat	
is	VRB(finiteness=fin,tense=pres)	zijn	
dat	PD(type=d-p,position=free)	dat	
te	ADP(type=pre)	te	
seggen	VRB(finiteness=inf)	zeggen	
vroeg	VRB(finiteness=fin,tense=past)	vragen	
ik	PD(type=pers,position=free)	ik	
aan	ADP(type=pre)	aan	
myn	PD(type=poss,position=prenom)	mijn	
Leidsman	NOU-C(number=sg)	leidsman	
,	PC	,	
bancken	NOU-C(number=pl)	bank	
te	ADP(type=pre)	te	
krygen	VRB(finiteness=inf)	krijgen	
,	PC	,	
of	CONJ(type=coor)	of	
banckzetters	NOU-C(number=pl)	bankzetter	
?	PC	?	

Als	CONJ(type=sub)	als	
een	PD(type=indef,subtype=art,position=prenom)	een	
hoertje	NOU-C(number=sg)	hoertje	
,	PC	,	
zeid	VRB(finiteness=fin,tense=past)	zeggen	
hy	PD(type=pers,position=free)	hij	
,	PC	,	
gebruikt	VRB(finiteness=pastpart)	gebruiken	
word	VRB(finiteness=fin,tense=pres)	worden	
,	PC	,	
zonder	ADP(type=pre)	zonder	
dat	CONJ(type=sub)	dat	
ze	PD(type=pers,position=free)	zij	
daar	ADV(type=pron)	daarvoor	mw_122
loon	NOU-C(number=sg)	loon	
voor	ADV(type=pron)	daarvoor	mw_122
geniet	VRB(finiteness=fin,tense=pres)	genieten	
,	PC	,	
dan	ADV(type=reg)	dan	
zeid	VRB(finiteness=fin,tense=past)	zeggen	
men	PD(type=pers,position=free)	men	
,	PC	,	
dat	CONJ(type=sub)	dat	
ze	PD(type=pers,position=free)	zij	
een	PD(type=indef,subtype=art,position=prenom)	een	
bank	NOU-C(number=sg)	bank	
gekregen	VRB(finiteness=pastpart)	krijgen	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
,	PC	,	
dat	PD(type=d-p,position=free)	dat	
's	VRB(finiteness=fin,tense=pres)	zijn	
te	ADP(type=pre)	te	
seggen	VRB(finiteness=inf)	zeggen	
in	ADP(type=pre)	in	
goedt	AA(degree=pos,position=prenom)	goed	
hoere-taal	NOU-C(number=sg)	hoerentaal	
,	PC	,	
dat	CONJ(type=sub)	dat	
zy	PD(type=pers,position=free)	zij	
geen	PD(type=indef,subtype=oth,position=prenom)	geen	
geld	NOU-C(number=sg)	geld	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
getrocken	VRB(finiteness=pastpart)	trekken	
;	PC	;	
en	CONJ(type=coor)	en	
de	PD(type=d-p,position=free)	degene	mw_189
geenen	PD(type=d-p,position=free)	degene	mw_189
die	PD(type=d-p,position=free)	die	
nu	ADV(type=reg)	nu	
en	CONJ(type=coor)	en	
dan	ADV(type=reg)	dan	
de	PD(type=d-p,subtype=art,position=prenom)	de	
hoertjes	NOU-C(number=pl)	hoertje	
eens	ADV(type=reg)	eens	
voor	ADP(type=pre)	voor	
sunst	ADV(type=reg)	zonst	
gebruiken	VRB(finiteness=fin,tense=pres)	gebruiken	
,	PC	,	
worden	VRB(finiteness=fin,tense=pres)	worden	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=oth,position=prenom)	dezelve	mw_190
selve	PD(type=d-p,subtype=oth,position=prenom)	dezelve	mw_190
spraak	NOU-C(number=sg)	spraak	
Bankzetters	NOU-C(number=pl)	bankzetter	
genoemd	VRB(finiteness=pastpart)	noemen	
.	PC	.	

Dat	PD(type=d-p,position=free)	dat	
is	VRB(finiteness=fin,tense=pres)	zijn	
al	ADV(type=reg)	al	
een	PD(type=indef,subtype=art,position=prenom)	een	
vreemd	AA(degree=pos,position=prenom)	vreemd	
woord	NOU-C(number=sg)	woord	
,	PC	,	
zeid	VRB(finiteness=fin,tense=past)	zeggen	
ik	PD(type=pers,position=free)	ik	
,	PC	,	
en	CONJ(type=coor)	en	
't	PD(type=pers,position=free)	het	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
seer	AA(degree=pos,position=free)	zeer	
weinig	PD(type=indef,subtype=oth,position=prenom)	weinig	
eigenschap	NOU-C(number=sg)	eigenschap	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
nederduitsche	AA(degree=pos,position=prenom)	Nederduits	
taal	NOU-C(number=sg)	taal	
;	PC	;	
want	CONJ(type=coor)	want	
ik	PD(type=pers,position=free)	ik	
kan	VRB(finiteness=fin,tense=pres)	kunnen	
niet	ADV(type=reg)	niet	
zien	VRB(finiteness=inf)	zien	
,	PC	,	
waar	ADV(type=pron)	waarvandaan	mw_98
't	PD(type=pers,position=free)	het	
van	ADV(type=pron)	waarvandaan	mw_98
daan	ADV(type=pron)	waarvandaan	mw_98
kan	VRB(finiteness=fin,tense=pres)	kunnen	
komen	VRB(finiteness=inf)	komen	
dat	CONJ(type=sub)	dat	
het	PD(type=d-p,subtype=art,position=prenom)	het	
woord	NOU-C(number=sg)	woord	
van	ADP(type=pre)	van	
Bank	NOU-C(number=sg)	bank	
zodanig	PD(type=d-p,position=free)	zodanig	
een	PD(type=indef,subtype=art,position=prenom)	een	
zaak	NOU-C(number=sg)	zaak	
betekend	VRB(finiteness=fin,tense=pres)	betekenen	
.	PC	.	

Maar	CONJ(type=coor)	maar	
,	PC	,	
zeid	VRB(finiteness=fin,tense=past)	zeggen	
ik	PD(type=pers,position=free)	ik	
vorders	ADV(type=reg)	voorders	
,	PC	,	
na	CONJ(type=sub)	na	
ik	PD(type=pers,position=free)	ik	
zien	VRB(finiteness=inf)	zien	
kan	VRB(finiteness=fin,tense=pres)	kunnen	
,	PC	,	
zoo	ADV(type=reg)	zo	
dwingt	VRB(finiteness=fin,tense=pres)	dwingen	
men	PD(type=pers,position=free)	men	
hier	ADV(type=reg)	hier	
de	PD(type=d-p,subtype=art,position=prenom)	de	
luiden	NOU-C(number=pl)	lieden	
niet	ADV(type=reg)	niet	
te	ADP(type=pre)	te	
betaalen	VRB(finiteness=inf)	betalen	
,	PC	,	
gelyk	AA(degree=pos,position=free)	gelijk	
als	CONJ(type=sub)	als	
op	ADP(type=pre)	op	
die	PD(type=d-p,subtype=oth,position=prenom)	die	
andere	NUM(type=ord,position=prenom,representation=let)	ander	
plaats	NOU-C(number=sg)	plaats	
,	PC	,	
daar	ADV(type=reg)	daar	
we	PD(type=pers,position=free)	wij	
geweest	VRB(finiteness=pastpart)	zijn	
zyn	VRB(finiteness=fin,tense=pres)	zijn	
.	PC	.	

Gantsch	AA(degree=pos,position=free)	gans	
niet	ADV(type=reg)	niet	
,	PC	,	
hernam	VRB(finiteness=fin,tense=past)	hernemen	
myn	PD(type=poss,position=prenom)	mijn	
Leidsman	NOU-C(number=sg)	leidsman	
,	PC	,	
als	CONJ(type=sub)	als	
men	PD(type=pers,position=free)	men	
hier	ADV(type=reg)	hier	
't	PD(type=d-p,subtype=art,position=prenom)	het	
gelag	NOU-C(number=sg)	gelag	
betaald	VRB(finiteness=fin,tense=pres)	betalen	
,	PC	,	
zoo	ADV(type=reg)	zo	
moeten	VRB(finiteness=fin,tense=pres)	moeten	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Nymphjes	NOU-C(number=pl)	nimfje	
voor	ADP(type=pre)	voor	
zig	PD(type=d-p,position=free)	zelf	
zelven	PD(type=d-p,position=free)	zelf	
zorgen	VRB(finiteness=inf)	zorgen	
:	PC	:	
De	PD(type=d-p,subtype=art,position=prenom)	de	
Waardin	NOU-C(number=sg)	waardin	
zal	VRB(finiteness=fin,tense=pres)	zullen	
'	PC	'	
r	ADV(type=pron)	erom	mw_288
wel	ADV(type=reg)	wel	
eens	ADV(type=reg)	eens	
om	ADV(type=pron)	erom	mw_288
spreeken	VRB(finiteness=inf)	spreken	
;	PC	;	
doch	CONJ(type=coor)	doch	
willen	VRB(finiteness=fin,tense=pres)	willen	
't	PD(type=pers,position=free)	het	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Messieurs	NOU-C(number=pl)	monsieur	
niet	ADV(type=reg)	niet	
geven	VRB(finiteness=inf)	geven	
,	PC	,	
ze	PD(type=pers,position=free)	zij	
sullen	VRB(finiteness=fin,tense=pres)	zullen	
'	PC	'	
er	ADV(type=pron)	ertoe	mw_214
niet	ADV(type=reg)	niet	
toe	ADV(type=pron)	ertoe	mw_214
gedwongen	VRB(finiteness=pastpart)	dwingen	
worden	VRB(finiteness=inf)	worden	
.	PC	.	

Maar	CONJ(type=coor)	maar	
luyster	VRB(finiteness=fin,tense=pres)	luisteren	
eens	ADV(type=reg)	eens	
na	ADP(type=pre)	na	
de	PD(type=d-p,subtype=art,position=prenom)	de	
VVaardin	NOU-C(number=sg)	waardin	
,	PC	,	
en	CONJ(type=coor)	en	
na	ADP(type=pre)	na	
die	PD(type=d-p,subtype=oth,position=prenom)	die	
Vrouw	NOU-C(number=sg)	vrouw	
,	PC	,	
die	PD(type=d-p,position=free)	die	
daar	ADV(type=reg)	daar	
by	ADP(type=pre)	bij	
haar	PD(type=pers,position=free)	zij	
zit	VRB(finiteness=fin,tense=pres)	zitten	
,	PC	,	
vervolgde	VRB(finiteness=fin,tense=past)	vervolgen	
hy	PD(type=pers,position=free)	hij	
;	PC	;	
gy	PD(type=pers,position=free)	gij	
zult	VRB(finiteness=fin,tense=pres)	zullen	
daar	ADV(type=pron)	daaraf	mw_55
iets	PD(type=indef,position=free)	iets	
af	ADV(type=pron)	daaraf	mw_55
hooren	VRB(finiteness=inf)	horen	
,	PC	,	
't	PD(type=d-p,position=free)	hetgeen	mw_6
geen	PD(type=d-p,position=free)	hetgeen	mw_6
voor	ADP(type=pre)	voor	
een	PD(type=indef,subtype=art,position=prenom)	een	
nieuweling	NOU-C(number=sg)	nieuweling	
in	ADP(type=pre)	in	
dese	PD(type=d-p,subtype=oth,position=prenom)	deze	
saaken	NOU-C(number=pl)	zaak	
al	ADV(type=reg)	al	
vry	AA(degree=pos,position=free)	vrij	
opmerkelyk	AA(degree=pos,position=free)	opmerkelijk	
is	VRB(finiteness=fin,tense=pres)	zijn	
.	PC	.	

Niet	ADV(type=reg)	niet	
soo	ADV(type=reg)	zo	
haast	AA(degree=pos,position=free)	haast	
had	VRB(finiteness=fin,tense=past)	hebben	
ik	PD(type=pers,position=free)	ik	
my	PD(type=refl,position=free)	mij	
by	ADP(type=pre)	bij	
deese	PD(type=d-p,subtype=oth,position=prenom)	deze	
twee	NUM(type=card,position=free,representation=let)	twee	
vervoegd	VRB(finiteness=pastpart)	vervoegen	
,	PC	,	
of	CONJ(type=coor)	of	
ik	PD(type=pers,position=free)	ik	
hoorde	VRB(finiteness=fin,tense=past)	horen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Vrouw	NOU-C(number=sg)	vrouw	
,	PC	,	
die	PD(type=d-p,position=free)	die	
naast	ADP(type=pre)	naast	
de	PD(type=d-p,subtype=art,position=prenom)	de	
VVaardin	NOU-C(number=sg)	waardin	
zat	VRB(finiteness=fin,tense=past)	zitten	
,	PC	,	
tegen	ADP(type=pre)	tegen	
de	PD(type=d-p,position=free)	dezelve	mw_191
zelve	PD(type=d-p,position=free)	dezelve	mw_191
zeggen	VRB(finiteness=inf)	zeggen	
;	PC	;	
dat	CONJ(type=sub)	dat	
zy	PD(type=pers,position=free)	zij	
gelegentheid	NOU-C(number=sg)	gelegenheid	
had	VRB(finiteness=fin,tense=past)	hebben	
om	ADP(type=pre)	om	
een	NUM(type=card,position=free,representation=let)	een	
van	ADP(type=pre)	van	
de	PD(type=d-p,subtype=art,position=prenom)	de	
mooiste	AA(degree=sup,position=prenom)	mooi	
Meysjes	NOU-C(number=pl)	meisje	
te	ADP(type=pre)	te	
krygen	VRB(finiteness=inf)	krijgen	
,	PC	,	
die	PD(type=d-p,position=free)	die	
in	ADP(type=pre)	in	
gantsch	AA(degree=pos,position=prenom)	gans	
Amsterdam	NOU-P	Amsterdam	
,	PC	,	
waren	VRB(finiteness=fin,tense=past)	zijn	
;	PC	;	
maar	CONJ(type=coor)	maar	
dat	CONJ(type=sub)	dat	
het	PD(type=pers,position=free)	het	
haar	PD(type=pers,position=free)	zij	
aan	ADP(type=pre)	aan	
de	PD(type=d-p,subtype=art,position=prenom)	de	
penningen	NOU-C(number=pl)	penning	
ontbrak	VRB(finiteness=fin,tense=past)	ontbreken	
;	PC	;	
want	CONJ(type=coor)	want	
vervolgde	VRB(finiteness=fin,tense=past)	vervolgen	
zy	PD(type=pers,position=free)	zij	
;	PC	;	
'k	PD(type=pers,position=free)	ik	
zou	VRB(finiteness=fin,tense=past)	zullen	
ze	PD(type=pers,position=free)	zij	
moeten	VRB(finiteness=inf)	moeten	
lossen	VRB(finiteness=inf)	lossen	
van	ADP(type=pre)	van	
die	PD(type=d-p,subtype=oth,position=prenom)	die	
Kochel	NOU-C(number=sg)	kochel	
,	PC	,	
die	PD(type=d-p,position=free)	die	
op	ADP(type=pre)	op	
d	PD(type=d-p,subtype=art,position=prenom)	de	
'	PC	'	
Oude	AA(degree=pos,position=prenom)	oud	
Turfmarkt	NOU-C(number=sg)	turfmarkt	
gewoond	VRB(finiteness=pastpart)	wonen	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
.	PC	.	

VVel	INT	wel	
hoe	PD(type=indef,position=free)	hoeveel	mw_252
veel	PD(type=indef,position=free)	hoeveel	mw_252
is	VRB(finiteness=fin,tense=pres)	zijn	
ze	PD(type=pers,position=free)	zij	
wel	ADV(type=reg)	wel	
schuldig	AA(degree=pos,position=free)	schuldig	
?	PC	?	

vroeg	VRB(finiteness=fin,tense=past)	vragen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
VVaardin	NOU-C(number=sg)	waardin	
.	PC	.	

Me	PD(type=pers,position=free)	ik	
dunkt	VRB(finiteness=fin,tense=pres)	dunken	
,	PC	,	
zoo	CONJ(type=sub)	zo	
ik	PD(type=pers,position=free)	ik	
wel	ADV(type=reg)	wel	
onthouden	VRB(finiteness=pastpart)	onthouden	
heb	VRB(finiteness=fin,tense=pres)	hebben	
,	PC	,	
hernam	VRB(finiteness=fin,tense=past)	hernemen	
d	PD(type=d-p,subtype=art,position=prenom)	de	
'	PC	'	
andere	NUM(type=ord,position=free,representation=let)	ander	
,	PC	,	
dat	CONJ(type=sub)	dat	
het	PD(type=pers,position=free)	het	
zes-en-dertig	NUM(type=card,position=prenom,representation=let)	zesendertig	
guldens	NOU-C(number=pl)	gulden	
is	VRB(finiteness=fin,tense=pres)	zijn	
;	PC	;	
't	PD(type=pers,position=free)	het	
is	VRB(finiteness=fin,tense=pres)	zijn	
altyd	ADV(type=reg)	altijd	
daar	ADV(type=pron)	daaromtrent	mw_123
omtrent	ADV(type=pron)	daaromtrent	mw_123
.	PC	.	

Dat	PD(type=d-p,position=free)	dat	
's	VRB(finiteness=fin,tense=pres)	zijn	
al	ADV(type=reg)	al	
wat	ADV(type=reg)	wat	
veel	PD(type=indef,position=free)	veel	
,	PC	,	
zey	VRB(finiteness=fin,tense=past)	zeggen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
VVaardin	NOU-C(number=sg)	waardin	
;	PC	;	
en	CONJ(type=coor)	en	
inzonderheid	ADV(type=reg)	inzonderheid	
,	PC	,	
zoo	CONJ(type=sub)	zo	
j'er	PD(type=pers,position=free)+ADV(type=pron)	jij+eraan	mw_14
noch	ADV(type=reg)	nog	
geld	NOU-C(number=sg)	geld	
voor	ADP(type=pre)	voor	
kleeren	NOU-C(number=pl)	kleed	
aan	PD(type=pers,position=free)+ADV(type=pron)	jij+eraan	mw_14
te	ADP(type=pre)	te	
kost	NOU-C(number=sg)	kost	
zoud	VRB(finiteness=fin,tense=past)	zullen	
moeten	VRB(finiteness=inf)	moeten	
hangen	VRB(finiteness=inf)	hangen	
.	PC	.	

Z	PD(type=pers,position=free)	zij	
'	PC	'	
is	VRB(finiteness=fin,tense=pres)	zijn	
wel	ADV(type=reg)	wel	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
noppen	NOU-C(number=pl)	nop	
,	PC	,	
al	CONJ(type=sub)	al	
ze	PD(type=pers,position=free)	zij	
wezen	VRB(finiteness=inf)	wezen	
kan	VRB(finiteness=fin,tense=pres)	kunnen	
,	PC	,	
zey	VRB(finiteness=fin,tense=past)	zeggen	
d	PD(type=d-p,subtype=art,position=prenom)	de	
'	PC	'	
andere	NUM(type=ord,position=free,representation=let)	ander	
;	PC	;	
want	CONJ(type=coor)	want	
ze	PD(type=pers,position=free)	zij	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
twee	NUM(type=card,position=prenom,representation=let)	twee	
geblomde	AA(degree=pos,position=prenom)	gebloemd	
Zamaaren	NOU-C(number=pl)	samaar	
,	PC	,	
en	CONJ(type=coor)	en	
een	PD(type=indef,subtype=art,position=prenom)	een	
swarte	AA(degree=pos,position=prenom)	zwart	
Tabbaard	NOU-C(number=sg)	tabbaard	
,	PC	,	
en	CONJ(type=coor)	en	
vorders	ADV(type=reg)	voorders	
is	VRB(finiteness=fin,tense=pres)	zijn	
ze	PD(type=pers,position=free)	zij	
van	ADP(type=pre)	van	
alles	PD(type=indef,position=free)	alles	
na	ADP(type=pre)	na	
advenant	AA(degree=pos,position=free)	advenant	
voorzien	AA(degree=pos,position=free)	voorzien	
.	PC	.	

VVel	INT	welnu	mw_285
nou	INT	welnu	mw_285
liet	VRB(finiteness=fin,tense=past)	laten	
zich	PD(type=refl,position=free)	zich	
de	PD(type=d-p,subtype=art,position=prenom)	de	
VVaardin	NOU-C(number=sg)	waardin	
hooren	VRB(finiteness=inf)	horen	
,	PC	,	
laat	VRB(finiteness=fin,tense=pres)	laten	
ze	PD(type=pers,position=free)	zij	
morgen	ADV(type=reg)	morgen	
tusschen	ADP(type=pre)	tussen	
ligt	NOU-C(number=sg)	licht	
en	CONJ(type=coor)	en	
donker	NOU-C(number=sg)	donker	
eens	ADV(type=reg)	eens	
hier	ADV(type=reg)	hier	
komen	VRB(finiteness=inf)	komen	
,	PC	,	
'k	PD(type=pers,position=free)	ik	
zal	VRB(finiteness=fin,tense=pres)	zullen	
eens	ADV(type=reg)	eens	
zien	VRB(finiteness=inf)	zien	
of	CONJ(type=sub)	of	
ik	PD(type=pers,position=free)	ik	
je	PD(type=pers,position=free)	jij	
soo	PD(type=indef,position=free)	zoveel	mw_329
veel	PD(type=indef,position=free)	zoveel	mw_329
verschiet	VRB(finiteness=fin,tense=pres)	verschieten	
;	PC	;	
doch	CONJ(type=coor)	doch	
op	ADP(type=pre)	op	
conditie	NOU-C(number=sg)	conditie	
,	PC	,	
dat	CONJ(type=sub)	dat	
ze	PD(type=pers,position=free)	zij	
alle	PD(type=indef,subtype=oth,position=prenom)	al	
avonden	NOU-C(number=pl)	avond	
zal	VRB(finiteness=fin,tense=pres)	zullen	
moeten	VRB(finiteness=inf)	moeten	
compareeren	VRB(finiteness=inf)	compareren	
.	PC	.	

VVel	INT	wel	
dat's	PD(type=d-p,position=free)+VRB(finiteness=fin,tense=pres)	dat+zijn	
ook	ADV(type=reg)	ook	
een	PD(type=indef,subtype=art,position=prenom)	een	
praat	NOU-C(number=sg)	praat	
,	PC	,	
zei	VRB(finiteness=fin,tense=past)	zeggen	
d	PD(type=d-p,subtype=art,position=prenom)	de	
'	PC	'	
andere	NUM(type=ord,position=free,representation=let)	ander	
;	PC	;	
je	PD(type=pers,position=free)	jij	
weet	VRB(finiteness=fin,tense=pres)	weten	
immers	ADV(type=reg)	immers	
wel	ADV(type=reg)	wel	
,	PC	,	
dat	CONJ(type=sub)	dat	
ik	PD(type=pers,position=free)	ik	
anders	ADV(type=reg)	anders	
de	PD(type=d-p,subtype=art,position=prenom)	de	
stoutheid	NOU-C(number=sg)	stoutheid	
niet	ADV(type=reg)	niet	
zou	VRB(finiteness=fin,tense=past)	zullen	
durven	VRB(finiteness=inf)	durven	
neemen	VRB(finiteness=inf)	nemen	
van	ADP(type=pre)	van	
j'om	PD(type=pers,position=free)+ADP(type=pre)	jij+om	
geld	NOU-C(number=sg)	geld	
aan	VRB(finiteness=inf)	aanspreken	mw_15
te	ADP(type=pre)	te	
spreeken	VRB(finiteness=inf)	aanspreken	mw_15
.	PC	.	

wats	PD(type=w-p,position=free)+VRB(finiteness=fin,tense=pres)	wat+zijn	
dat	PD(type=d-p,position=free)	dat	
te	ADP(type=pre)	te	
zeggen	VRB(finiteness=inf)	zeggen	
,	PC	,	
vroeg	VRB(finiteness=fin,tense=past)	vragen	
ik	PD(type=pers,position=free)	ik	
lost	VRB(finiteness=fin,tense=pres)	lossen	
men	PD(type=pers,position=free)	men	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Hoeren	NOU-C(number=pl)	hoer	
,	PC	,	
gelyk	AA(degree=pos,position=free)	gelijk	
als	CONJ(type=sub)	als	
men	PD(type=pers,position=free)	men	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Slaaven	NOU-C(number=pl)	slaaf	
in	ADP(type=pre)	in	
Turkien	NOU-P	Turkije	
doet	VRB(finiteness=fin,tense=pres)	doen	
?	PC	?	

wel	ADV(type=reg)	wel	
degelyk	AA(degree=pos,position=free)	degelijk	
,	PC	,	
antwoorde	VRB(finiteness=fin,tense=past)	antwoorden	
myn	PD(type=poss,position=prenom)	mijn	
Leidsman	NOU-C(number=sg)	leidsman	
;	PC	;	
en	CONJ(type=coor)	en	
om	ADP(type=pre)	om	
u	PD(type=pers,position=free)	u	
deesen	PD(type=d-p,subtype=oth,position=prenom)	deze	
handel	NOU-C(number=sg)	handel	
te	ADP(type=pre)	te	
doen	VRB(finiteness=inf)	doen	
verstaan	VRB(finiteness=inf)	verstaan	
,	PC	,	
sal	VRB(finiteness=fin,tense=pres)	zullen	
ik	PD(type=pers,position=free)	ik	
u	PD(type=pers,position=free)	u	
gaan	VRB(finiteness=inf)	gaan	
verhaalen	VRB(finiteness=inf)	verhalen	
,	PC	,	
hoe	ADV(type=reg)	hoe	
dit	PD(type=d-p,position=free)	dit	
in	ADP(type=pre)	in	
zyn	PD(type=poss,position=prenom)	zijn	
werk	NOU-C(number=sg)	werk	
gaat	VRB(finiteness=fin,tense=pres)	gaan	
.	PC	.	

De	PD(type=d-p,subtype=art,position=prenom)	de	
Hoertjes	NOU-C(number=pl)	hoertje	
,	PC	,	
vervolgde	VRB(finiteness=fin,tense=past)	vervolgen	
hy	PD(type=pers,position=free)	hij	
,	PC	,	
die	PD(type=d-p,position=free)	die	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Stille	AA(degree=pos,position=prenom)	stil	
Huizen	NOU-C(number=pl)	huis	
woonen	VRB(finiteness=inf)	wonen	
,	PC	,	
moeten	VRB(finiteness=fin,tense=pres)	moeten	
,	PC	,	
gelyk	CONJ(type=sub)	gelijk	
ik	PD(type=pers,position=free)	ik	
u	PD(type=pers,position=free)	u	
hier	ADV(type=pron)	hiervoor	mw_249
voor	ADV(type=pron)	hiervoor	mw_249
gezegt	VRB(finiteness=pastpart)	zeggen	
heb	VRB(finiteness=fin,tense=pres)	hebben	
,	PC	,	
een	PD(type=indef,subtype=art,position=prenom)	een	
dukaton	NOU-C(number=sg)	dukaton	
of	CONJ(type=coor)	of	
vier	NUM(type=card,position=prenom,representation=let)	vier	
guldens	NOU-C(number=pl)	gulden	
ter	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	te+de	
week	NOU-C(number=sg)	week	
voor	ADP(type=pre)	voor	
kost	NOU-C(number=sg)	kost	
,	PC	,	
